"fips","variable","value"
"36051","1997",2
"36051","1998",0
"36051","1999",0
"36051","2000",13
"36051","2001",19
"36051","2002",16
"36051","2003",69
"36051","2004",23
"36051","2005",103
"36051","2006",69
"36051","2007",69
"36051","2008",54
"36051","2009",97
"36051","2010",55
"36051","2011",35
"36051","2012",50
"36051","2013",19
"36051","2014",55
"36051","2015",43
"36053","1992",3
"36053","1993",2
"36053","1994",3
"36053","1995",2
"36053","1996",0
"36053","1997",2
"36053","1998",3
"36053","1999",4
"36053","2000",9
"36053","2001",2
"36053","2002",6
"36053","2003",44
"36053","2004",25
"36053","2005",66
"36053","2006",39
"36053","2007",29
"36053","2008",43
"36053","2009",54
"36053","2010",26
"36053","2011",9
"36053","2012",30
"36053","2013",8
"36053","2014",19
"36053","2015",31
"36055","1992",0
"36055","1993",0
"36055","1994",0
"36055","1995",0
"36055","1996",0
"36055","1997",0
"36055","1998",0
"36055","1999",0
"36055","2000",50
"36055","2001",120
"36055","2002",164
"36055","2003",195
"36055","2004",100
"36055","2005",283
"36055","2006",305
"36055","2007",402
"36055","2008",273
"36055","2009",235
"36055","2010",303
"36055","2011",353
"36055","2012",289
"36055","2013",122
"36055","2014",242
"36055","2015",311
"36057","1992",0
"36057","1993",0
"36057","1994",0
"36057","1995",1
"36057","1996",0
"36057","1997",0
"36057","1998",0
"36057","1999",0
"36057","2000",1
"36057","2001",21
"36057","2002",13
"36057","2003",13
"36057","2004",14
"36057","2005",30
"36057","2006",42
"36057","2007",17
"36057","2008",40
"36057","2009",31
"36057","2010",8
"36057","2011",5
"36057","2012",15
"36057","2013",17
"36057","2014",43
"36057","2015",22
"36059","1992",3
"36059","1993",2
"36059","1994",0
"36059","1995",0
"36059","1996",0
"36059","1997",0
"36059","1998",0
"36059","1999",0
"36059","2000",223
"36059","2001",168
"36059","2002",92
"36059","2003",165
"36059","2004",105
"36059","2005",290
"36059","2006",337
"36059","2007",298
"36059","2008",225
"36059","2009",121
"36059","2010",251
"36059","2011",122
"36059","2012",154
"36059","2013",112
"36059","2014",180
"36059","2015",168
"36061","1992",0
"36061","1993",0
"36061","1994",0
"36061","1995",0
"36061","1996",0
"36061","1997",0
"36061","1998",0
"36061","1999",0
"36061","2000",0
"36061","2001",0
"36061","2002",13
"36061","2003",56
"36061","2004",71
"36061","2005",111
"36061","2006",6
"36061","2007",1
"36061","2008",131
"36061","2009",88
"36061","2010",122
"36061","2011",90
"36061","2012",0
"36061","2013",37
"36061","2014",55
"36061","2015",125
"36063","1992",0
"36063","1993",0
"36063","1994",0
"36063","1995",0
"36063","1996",0
"36063","1997",0
"36063","1998",0
"36063","1999",0
"36063","2000",18
"36063","2001",11
"36063","2002",49
"36063","2003",126
"36063","2004",59
"36063","2005",133
"36063","2006",125
"36063","2007",172
"36063","2008",75
"36063","2009",89
"36063","2010",35
"36063","2011",85
"36063","2012",76
"36063","2013",64
"36063","2014",61
"36063","2015",76
"36065","1992",5
"36065","1993",0
"36065","1994",0
"36065","1995",4
"36065","1996",3
"36065","1997",4
"36065","1998",6
"36065","1999",2
"36065","2000",67
"36065","2001",87
"36065","2002",86
"36065","2003",86
"36065","2004",66
"36065","2005",158
"36065","2006",73
"36065","2007",101
"36065","2008",98
"36065","2009",91
"36065","2010",66
"36065","2011",39
"36065","2012",87
"36065","2013",35
"36065","2014",62
"36065","2015",60
"36067","1992",0
"36067","1993",1
"36067","1994",0
"36067","1995",0
"36067","1996",0
"36067","1997",0
"36067","1998",0
"36067","1999",0
"36067","2000",44
"36067","2001",59
"36067","2002",54
"36067","2003",85
"36067","2004",62
"36067","2005",124
"36067","2006",84
"36067","2007",126
"36067","2008",132
"36067","2009",104
"36067","2010",91
"36067","2011",72
"36067","2012",93
"36067","2013",53
"36067","2014",92
"36067","2015",114
"36069","1992",3
"36069","1993",3
"36069","1994",4
"36069","1995",3
"36069","1996",0
"36069","1997",1
"36069","1998",2
"36069","1999",2
"36069","2000",5
"36069","2001",57
"36069","2002",39
"36069","2003",71
"36069","2004",26
"36069","2005",76
"36069","2006",68
"36069","2007",73
"36069","2008",89
"36069","2009",74
"36069","2010",72
"36069","2011",45
"36069","2012",56
"36069","2013",31
"36069","2014",55
"36069","2015",47
"36071","1992",5
"36071","1993",7
"36071","1994",6
"36071","1995",9
"36071","1996",4
"36071","1997",7
"36071","1998",20
"36071","1999",26
"36071","2000",75
"36071","2001",166
"36071","2002",207
"36071","2003",166
"36071","2004",227
"36071","2005",320
"36071","2006",381
"36071","2007",312
"36071","2008",311
"36071","2009",190
"36071","2010",275
"36071","2011",106
"36071","2012",189
"36071","2013",172
"36071","2014",224
"36071","2015",289
"36073","1992",0
"36073","1993",0
"36073","1994",0
"36073","1995",0
"36073","1996",0
"36073","1997",0
"36073","1998",0
"36073","1999",0
"36073","2000",4
"36073","2001",14
"36073","2002",28
"36073","2003",34
"36073","2004",10
"36073","2005",30
"36073","2006",31
"36073","2007",22
"36073","2008",20
"36073","2009",29
"36073","2010",19
"36073","2011",18
"36073","2012",31
"36073","2013",11
"36073","2014",13
"36073","2015",19
"36075","1992",0
"36075","1993",0
"36075","1994",0
"36075","1995",0
"36075","1996",0
"36075","1997",1
"36075","1998",0
"36075","1999",1
"36075","2000",20
"36075","2001",25
"36075","2002",20
"36075","2003",96
"36075","2004",24
"36075","2005",106
"36075","2006",138
"36075","2007",81
"36075","2008",83
"36075","2009",63
"36075","2010",72
"36075","2011",30
"36075","2012",65
"36075","2013",43
"36075","2014",55
"36075","2015",67
"36077","1992",1
"36077","1993",2
"36077","1994",2
"36077","1995",9
"36077","1996",1
"36077","1997",1
"36077","1998",2
"36077","1999",6
"36077","2000",2
"36077","2001",5
"36077","2002",14
"36077","2003",20
"36077","2004",25
"36077","2005",64
"36077","2006",47
"36077","2007",38
"36077","2008",63
"36077","2009",62
"36077","2010",28
"36077","2011",11
"36077","2012",31
"36077","2013",13
"36077","2014",30
"36077","2015",51
"36079","1992",0
"36079","1993",3
"36079","1994",1
"36079","1995",1
"36079","1996",0
"36079","1997",1
"36079","1998",1
"36079","1999",3
"36079","2000",29
"36079","2001",68
"36079","2002",64
"36079","2003",39
"36079","2004",53
"36079","2005",63
"36079","2006",92
"36079","2007",73
"36079","2008",74
"36079","2009",75
"36079","2010",67
"36079","2011",26
"36079","2012",65
"36079","2013",48
"36079","2014",55
"36079","2015",64
"36081","1992",0
"36081","1993",0
"36081","1994",0
"36081","1995",0
"36081","1996",0
"36081","1997",0
"36081","1998",0
"36081","1999",0
"36081","2000",0
"36081","2001",0
"36081","2002",13
"36081","2003",222
"36081","2004",204
"36081","2005",295
"36081","2006",30
"36081","2007",3
"36081","2008",338
"36081","2009",252
"36081","2010",450
"36081","2011",254
"36081","2012",0
"36081","2013",119
"36081","2014",212
"36081","2015",337
"36083","1992",8
"36083","1993",7
"36083","1994",0
"36083","1995",5
"36083","1996",1
"36083","1997",14
"36083","1998",6
"36083","1999",5
"36083","2000",22
"36083","2001",110
"36083","2002",82
"36083","2003",99
"36083","2004",95
"36083","2005",174
"36083","2006",194
"36083","2007",130
"36083","2008",188
"36083","2009",158
"36083","2010",151
"36083","2011",77
"36083","2012",140
"36083","2013",87
"36083","2014",79
"36083","2015",103
"36085","1992",0
"36085","1993",0
"36085","1994",0
"36085","1995",0
"36085","1996",0
"36085","1997",0
"36085","1998",0
"36085","1999",0
"36085","2000",0
"36085","2001",1
"36085","2002",128
"36085","2003",253
"36085","2004",207
"36085","2005",353
"36085","2006",40
"36085","2007",5
"36085","2008",254
"36085","2009",166
"36085","2010",323
"36085","2011",161
"36085","2012",0
"36085","2013",82
"36085","2014",117
"36085","2015",157
"36087","1992",0
"36087","1993",0
"36087","1994",1
"36087","1995",1
"36087","1996",1
"36087","1997",0
"36087","1998",0
"36087","1999",3
"36087","2000",92
"36087","2001",216
"36087","2002",142
"36087","2003",136
"36087","2004",122
"36087","2005",215
"36087","2006",192
"36087","2007",273
"36087","2008",275
"36087","2009",147
"36087","2010",297
"36087","2011",133
"36087","2012",114
"36087","2013",112
"36087","2014",204
"36087","2015",262
"36089","1992",12
"36089","1993",6
"36089","1994",5
"36089","1995",21
"36089","1996",3
"36089","1997",7
"36089","1998",18
"36089","1999",26
"36089","2000",16
"36089","2001",46
"36089","2002",87
"36089","2003",117
"36089","2004",106
"36089","2005",174
"36089","2006",197
"36089","2007",216
"36089","2008",134
"36089","2009",200
"36089","2010",76
"36089","2011",118
"36089","2012",112
"36089","2013",72
"36089","2014",54
"36089","2015",127
"36091","1992",31
"36091","1993",12
"36091","1994",17
"36091","1995",25
"36091","1996",11
"36091","1997",15
"36091","1998",15
"36091","1999",31
"36091","2000",24
"36091","2001",73
"36091","2002",108
"36091","2003",57
"36091","2004",92
"36091","2005",134
"36091","2006",161
"36091","2007",131
"36091","2008",181
"36091","2009",105
"36091","2010",110
"36091","2011",44
"36091","2012",84
"36091","2013",39
"36091","2014",86
"36091","2015",131
"36093","1992",1
"36093","1993",0
"36093","1994",1
"36093","1995",1
"36093","1996",0
"36093","1997",0
"36093","1998",0
"36093","1999",2
"36093","2000",7
"36093","2001",30
"36093","2002",36
"36093","2003",43
"36093","2004",45
"36093","2005",47
"36093","2006",58
"36093","2007",53
"36093","2008",68
"36093","2009",44
"36093","2010",65
"36093","2011",31
"36093","2012",53
"36093","2013",15
"36093","2014",28
"36093","2015",67
"36095","1992",6
"36095","1993",3
"36095","1994",2
"36095","1995",3
"36095","1996",2
"36095","1997",2
"36095","1998",5
"36095","1999",16
"36095","2000",19
"36095","2001",51
"36095","2002",37
"36095","2003",23
"36095","2004",14
"36095","2005",30
"36095","2006",35
"36095","2007",19
"36095","2008",34
"36095","2009",53
"36095","2010",18
"36095","2011",8
"36095","2012",36
"36095","2013",21
"36095","2014",26
"36095","2015",34
"36097","1992",2
"36097","1993",2
"36097","1994",1
"36097","1995",3
"36097","1996",1
"36097","1997",3
"36097","1998",4
"36097","1999",7
"36097","2000",5
"36097","2001",14
"36097","2002",9
"36097","2003",13
"36097","2004",10
"36097","2005",34
"36097","2006",32
"36097","2007",25
"36097","2008",27
"36097","2009",36
"36097","2010",16
"36097","2011",15
"36097","2012",20
"36097","2013",16
"36097","2014",11
"36097","2015",15
"36099","1992",0
"36099","1993",0
"36099","1994",0
"36099","1995",0
"36099","1996",0
"36099","1997",1
"36099","1998",0
"36099","1999",0
"36099","2000",10
"36099","2001",24
"36099","2002",5
"36099","2003",20
"36099","2004",11
"36099","2005",21
"36099","2006",20
"36099","2007",21
"36099","2008",18
"36099","2009",24
"36099","2010",17
"36099","2011",13
"36099","2012",15
"36099","2013",10
"36099","2014",13
"36099","2015",18
"36101","1992",14
"36101","1993",7
"36101","1994",11
"36101","1995",27
"36101","1996",7
"36101","1997",20
"36101","1998",11
"36101","1999",25
"36101","2000",15
"36101","2001",37
"36101","2002",43
"36101","2003",59
"36101","2004",21
"36101","2005",115
"36101","2006",70
"36101","2007",116
"36101","2008",114
"36101","2009",127
"36101","2010",81
"36101","2011",30
"36101","2012",63
"36101","2013",56
"36101","2014",45
"36101","2015",51
"36103","1992",18
"36103","1993",18
"36103","1994",0
"36103","1995",16
"36103","1996",1
"36103","1997",47
"36103","1998",14
"36103","1999",34
"36103","2000",330
"36103","2001",319
"36103","2002",411
"36103","2003",221
"36103","2004",370
"36103","2005",666
"36103","2006",738
"36103","2007",647
"36103","2008",700
"36103","2009",353
"36103","2010",752
"36103","2011",427
"36103","2012",322
"36103","2013",303
"36103","2014",409
"36103","2015",479
"36105","1992",6
"36105","1993",2
"36105","1994",0
"36105","1995",2
"36105","1996",1
"36105","1997",3
"36105","1998",24
"36105","1999",41
"36105","2000",18
"36105","2001",32
"36105","2002",50
"36105","2003",49
"36105","2004",58
"36105","2005",109
"36105","2006",111
"36105","2007",101
"36105","2008",124
"36105","2009",85
"36105","2010",56
"36105","2011",15
"36105","2012",78
"36105","2013",36
"36105","2014",100
"36105","2015",83
"36107","1992",3
"36107","1993",0
"36107","1994",1
"36107","1995",5
"36107","1996",0
"36107","1997",1
"36107","1998",1
"36107","1999",26
"36107","2000",11
"36107","2001",21
"36107","2002",48
"36107","2003",27
"36107","2004",14
"36107","2005",44
"36107","2006",50
"36107","2007",30
"36107","2008",43
"36107","2009",45
"36107","2010",22
"36107","2011",8
"36107","2012",15
"36107","2013",8
"36107","2014",22
"36107","2015",30
"36109","1992",1
"36109","1993",2
"36109","1994",0
"36109","1995",0
"36109","1996",0
"36109","1997",1
"36109","1998",0
"36109","1999",3
"36109","2000",4
"36109","2001",9
"36109","2002",17
"36109","2003",23
"36109","2004",8
"36109","2005",33
"36109","2006",35
"36109","2007",30
"36109","2008",37
"36109","2009",27
"36109","2010",17
"36109","2011",9
"36109","2012",28
"36109","2013",11
"36109","2014",19
"36109","2015",22
"36111","1992",5
"36111","1993",18
"36111","1994",3
"36111","1995",11
"36111","1996",0
"36111","1997",12
"36111","1998",18
"36111","1999",31
"36111","2000",49
"36111","2001",129
"36111","2002",118
"36111","2003",76
"36111","2004",62
"36111","2005",110
"36111","2006",189
"36111","2007",135
"36111","2008",171
"36111","2009",108
"36111","2010",136
"36111","2011",59
"36111","2012",104
"36111","2013",65
"36111","2014",110
"36111","2015",142
"36113","1992",19
"36113","1993",16
"36113","1994",5
"36113","1995",28
"36113","1996",5
"36113","1997",14
"36113","1998",4
"36113","1999",31
"36113","2000",39
"36113","2001",69
"36113","2002",60
"36113","2003",44
"36113","2004",48
"36113","2005",62
"36113","2006",61
"36113","2007",102
"36113","2008",79
"36113","2009",63
"36113","2010",59
"36113","2011",38
"36113","2012",63
"36113","2013",39
"36113","2014",52
"36113","2015",86
"36115","1992",12
"36115","1993",14
"36115","1994",7
"36115","1995",20
"36115","1996",12
"36115","1997",12
"36115","1998",9
"36115","1999",47
"36115","2000",13
"36115","2001",27
"36115","2002",35
"36115","2003",58
"36115","2004",62
"36115","2005",76
"36115","2006",79
"36115","2007",69
"36115","2008",83
"36115","2009",60
"36115","2010",55
"36115","2011",33
"36115","2012",57
"36115","2013",43
"36115","2014",50
"36115","2015",71
"36117","1992",0
"36117","1993",0
"36117","1994",0
"36117","1995",0
"36117","1996",0
"36117","1997",0
"36117","1998",0
"36117","1999",0
"36117","2000",5
"36117","2001",29
"36117","2002",61
"36117","2003",70
"36117","2004",31
"36117","2005",85
"36117","2006",55
"36117","2007",72
"36117","2008",108
"36117","2009",62
"36117","2010",41
"36117","2011",38
"36117","2012",100
"36117","2013",28
"36117","2014",45
"36117","2015",54
"36119","1992",0
"36119","1993",1
"36119","1994",0
"36119","1995",0
"36119","1996",0
"36119","1997",0
"36119","1998",0
"36119","1999",1
"36119","2000",73
"36119","2001",126
"36119","2002",86
"36119","2003",157
"36119","2004",138
"36119","2005",217
"36119","2006",221
"36119","2007",207
"36119","2008",189
"36119","2009",81
"36119","2010",162
"36119","2011",67
"36119","2012",121
"36119","2013",76
"36119","2014",158
"36119","2015",233
"36121","1992",0
"36121","1993",0
"36121","1994",0
"36121","1995",0
"36121","1996",0
"36121","1997",0
"36121","1998",0
"36121","1999",0
"36121","2000",1
"36121","2001",2
"36121","2002",7
"36121","2003",46
"36121","2004",13
"36121","2005",34
"36121","2006",28
"36121","2007",25
"36121","2008",43
"36121","2009",34
"36121","2010",18
"36121","2011",10
"36121","2012",27
"36121","2013",22
"36121","2014",19
"36121","2015",26
"36123","1992",2
"36123","1993",2
"36123","1994",4
"36123","1995",3
"36123","1996",0
"36123","1997",2
"36123","1998",2
"36123","1999",3
"36123","2000",0
"36123","2001",3
"36123","2002",10
"36123","2003",27
"36123","2004",12
"36123","2005",39
"36123","2006",26
"36123","2007",18
"36123","2008",22
"36123","2009",24
"36123","2010",23
"36123","2011",8
"36123","2012",13
"36123","2013",8
"36123","2014",9
"36123","2015",19
"37001","1992",0
"37001","1993",0
"37001","1994",0
"37001","1995",0
"37001","1996",0
"37001","1997",0
"37001","1998",0
"37001","1999",0
"37001","2000",0
"37001","2001",0
"37001","2002",0
"37001","2003",0
"37001","2004",0
"37001","2005",14
"37001","2006",44
"37001","2007",19
"37001","2008",7
"37001","2009",5
"37001","2010",3
"37001","2011",10
"37001","2012",3
"37001","2013",2
"37001","2014",4
"37001","2015",9
"37003","1992",0
"37003","1993",0
"37003","1994",0
"37003","1995",0
"37003","1996",0
"37003","1997",0
"37003","1998",0
"37003","1999",0
"37003","2000",0
"37003","2001",0
"37003","2002",0
"37003","2003",0
"37003","2004",0
"37003","2005",33
"37003","2006",50
"37003","2007",43
"37003","2008",28
"37003","2009",30
"37003","2010",32
"37003","2011",43
"37003","2012",35
"37003","2013",31
"37003","2014",45
"37003","2015",14
"37005","1992",0
"37005","1993",0
"37005","1994",0
"37005","1995",0
"37005","1996",0
"37005","1997",0
"37005","1998",0
"37005","1999",0
"37005","2000",0
"37005","2001",0
"37005","2002",0
"37005","2003",0
"37005","2004",0
"37005","2005",11
"37005","2006",0
"37005","2007",19
"37005","2008",15
"37005","2009",4
"37005","2010",0
"37005","2011",9
"37005","2012",7
"37005","2013",14
"37005","2014",16
"37005","2015",12
"37007","1992",0
"37007","1993",0
"37007","1994",0
"37007","1995",0
"37007","1996",0
"37007","1997",0
"37007","1998",0
"37007","1999",0
"37007","2000",0
"37007","2001",0
"37007","2002",0
"37007","2003",0
"37007","2004",0
"37007","2005",65
"37007","2006",62
"37007","2007",64
"37007","2008",72
"37007","2009",60
"37007","2010",89
"37007","2011",62
"37007","2012",58
"37007","2013",54
"37007","2014",71
"37007","2015",90
"37009","1992",0
"37009","1993",0
"37009","1994",0
"37009","1995",0
"37009","1996",0
"37009","1997",0
"37009","1998",0
"37009","1999",0
"37009","2000",0
